counter_id,trade_date,open_mwk,high_mwk,low_mwk,close_mwk,volume
MWNITL010091,2025-08-18,1150.01,1150.01,1150.01,1150.01,20.0
ZAE000255360,2025-08-18,2500.06,2500.06,2500.06,2500.06,20.0
MWPCL0010053,2025-08-18,5800.0,5800.01,5800.0,5800.01,998.0
MWSTD0010041,2025-08-18,4281.17,4281.17,4281.17,4281.17,30.0
MWSTL0010085,2025-08-18,460.01,,,460.01,0.0
MWTNM0010126,2025-08-18,39.49,39.49,39.49,39.49,14211.0
MWAIRT001156,2025-08-15,139.99,140.0,139.98,139.99,258579.0
MWBHL0010029,2025-08-15,14.6,,,14.6,0.0
MWFDHB001166,2025-08-15,689.99,689.99,689.95,689.97,603168.0
MWFMB0010138,2025-08-15,1400.08,1450.0,1450.0,1450.0,46600.0
MWICON001146,2025-08-15,17.95,17.95,17.95,17.95,1086.0
MWILLV010032,2025-08-15,1791.28,1791.27,1791.26,1791.27,28146.0
MWMPI0010116,2025-08-15,19.5,,,19.5,0.0
MWNBM0010074,2025-08-15,6506.06,6506.11,6506.08,6506.09,15012.0
MWNBS0010105,2025-08-15,810.03,810.11,810.05,810.06,112800.0
MWNICO010014,2025-08-15,1144.33,1144.37,1144.33,1144.34,140231.0
MWNITL010091,2025-08-15,1150.01,1150.01,1150.01,1150.01,6450.0
ZAE000255360,2025-08-15,2500.06,,,2500.06,0.0
MWPCL0010053,2025-08-15,5800.01,5800.0,5800.0,5800.0,200.0
MWSTD0010041,2025-08-15,4281.11,4281.17,4281.15,4281.17,3156.0
MWSTL0010085,2025-08-15,460.01,,,460.01,0.0
MWTNM0010126,2025-08-15,39.5,39.5,39.49,39.49,257586.0
MWAIRT001156,2025-08-14,139.99,140.0,139.98,139.99,6546733.0
MWBHL0010029,2025-08-14,14.6,,,14.6,0.0
MWFDHB001166,2025-08-14,689.98,690.0,689.98,689.99,199586.0
MWFMB0010138,2025-08-14,1400.08,,,1400.08,0.0
MWICON001146,2025-08-14,17.95,17.95,17.95,17.95,1485.0
MWILLV010032,2025-08-14,1791.28,1791.29,1791.27,1791.28,227229.0
MWMPI0010116,2025-08-14,19.5,19.5,19.5,19.5,1120.0
MWNBM0010074,2025-08-14,6506.06,6506.07,6506.06,6506.06,2087.0
MWNBS0010105,2025-08-14,810.02,810.1,810.01,810.03,927951.0
MWNICO010014,2025-08-14,1144.29,1144.33,1144.33,1144.33,348979.0
MWNITL010091,2025-08-14,1050.02,1150.01,1150.01,1150.01,91025.0
ZAE000255360,2025-08-14,2500.06,,,2500.06,0.0
MWPCL0010053,2025-08-14,5800.01,,,5800.01,0.0
MWSTD0010041,2025-08-14,4281.09,4281.11,4281.11,4281.11,34980.0
MWSTL0010085,2025-08-14,460.01,,,460.01,0.0
MWTNM0010126,2025-08-14,39.5,39.5,39.5,39.5,1224446.0
MWAIRT001156,2025-08-13,139.99,139.99,139.99,139.99,11506.0
MWBHL0010029,2025-08-13,14.6,,,14.6,0.0
MWFDHB001166,2025-08-13,689.99,689.99,689.97,689.98,897591.0
MWFMB0010138,2025-08-13,1400.07,1400.08,1400.08,1400.08,227221.0
MWICON001146,2025-08-13,17.95,17.95,17.95,17.95,40001899.0
MWILLV010032,2025-08-13,1791.28,1791.28,1791.28,1791.28,1027.0
MWMPI0010116,2025-08-13,19.51,19.5,19.5,19.5,1748.0
MWNBM0010074,2025-08-13,6506.05,6506.06,6506.06,6506.06,2644.0
MWNBS0010105,2025-08-13,810.01,810.03,810.01,810.02,124394.0
MWNICO010014,2025-08-13,1142.41,1144.29,1144.28,1144.29,10000.0
MWNITL010091,2025-08-13,1050.0,1050.02,1050.01,1050.02,10000.0
ZAE000255360,2025-08-13,2500.06,,,2500.06,0.0
MWPCL0010053,2025-08-13,5800.0,5800.01,5800.0,5800.01,4000.0
MWSTD0010041,2025-08-13,4281.06,4281.11,4281.08,4281.09,14926.0
MWSTL0010085,2025-08-13,460.01,,,460.01,0.0
MWTNM0010126,2025-08-13,39.5,39.5,39.5,39.5,217690.0
MWAIRT001156,2025-08-12,139.99,139.99,139.99,139.99,40084.0
MWBHL0010029,2025-08-12,14.6,,,14.6,0.0
MWFDHB001166,2025-08-12,689.99,689.99,689.98,689.99,614924.0
MWFMB0010138,2025-08-12,1400.07,,,1400.07,0.0
MWICON001146,2025-08-12,17.95,17.95,17.95,17.95,55017.0
MWILLV010032,2025-08-12,1791.26,1791.28,1791.28,1791.28,827.0
MWMPI0010116,2025-08-12,19.51,,,19.51,0.0
MWNBM0010074,2025-08-12,6506.04,6506.05,6506.04,6506.05,424.0
MWNBS0010105,2025-08-12,807.93,810.05,810.0,810.01,357759.0
MWNICO010014,2025-08-12,995.13,1144.28,995.15,1142.41,12474.0
MWNITL010091,2025-08-12,1050.0,,,1050.0,0.0
ZAE000255360,2025-08-12,2500.06,2500.06,2500.06,2500.06,16.0
MWPCL0010053,2025-08-12,5800.0,5800.0,5800.0,5800.0,1269.0
MWSTD0010041,2025-08-12,3722.66,4281.06,4281.06,4281.06,765.0
MWSTL0010085,2025-08-12,460.01,,,460.01,0.0
MWTNM0010126,2025-08-12,39.5,39.5,39.49,39.5,328450.0
MWAIRT001156,2025-08-11,139.99,139.99,139.99,139.99,60889.0
MWBHL0010029,2025-08-11,14.6,,,14.6,0.0
MWFDHB001166,2025-08-11,689.28,689.99,689.97,689.99,145846.0
MWFMB0010138,2025-08-11,1400.06,1400.07,1400.07,1400.07,257.0
MWICON001146,2025-08-11,17.95,17.95,17.95,17.95,3266.0
MWILLV010032,2025-08-11,1791.28,1791.28,1791.26,1791.26,5412.0
MWMPI0010116,2025-08-11,19.51,,,19.51,0.0
MWNBM0010074,2025-08-11,6506.03,6506.04,6506.04,6506.04,105.0
MWNBS0010105,2025-08-11,714.76,810.0,714.76,807.93,97404.0
MWNICO010014,2025-08-11,995.13,,,995.13,0.0
MWNITL010091,2025-08-11,1050.0,,,1050.0,0.0
ZAE000255360,2025-08-11,2500.06,,,2500.06,0.0
MWPCL0010053,2025-08-11,5100.02,5800.0,5800.0,5800.0,1309.0
MWSTD0010041,2025-08-11,3722.66,,,3722.66,0.0
MWSTL0010085,2025-08-11,460.01,,,460.01,0.0
MWTNM0010126,2025-08-11,39.5,39.5,39.49,39.5,12887.0
MWAIRT001156,2025-08-08,140.0,140.0,139.99,139.99,60960.0
MWBHL0010029,2025-08-08,14.6,,,14.6,0.0
MWFDHB001166,2025-08-08,600.03,689.99,600.03,689.28,48560.0
MWFMB0010138,2025-08-08,1400.06,1400.07,1400.06,1400.06,50000.0
MWICON001146,2025-08-08,17.94,17.95,17.95,17.95,112816.0
MWILLV010032,2025-08-08,1791.28,1791.28,1791.28,1791.28,82.0
MWMPI0010116,2025-08-08,19.51,,,19.51,0.0
MWNBM0010074,2025-08-08,6506.03,,,6506.03,0.0
MWNBS0010105,2025-08-08,710.03,810.0,710.04,714.76,451563.0
MWNICO010014,2025-08-08,995.12,995.14,995.13,995.13,51000.0
MWNITL010091,2025-08-08,1050.0,,,1050.0,0.0
ZAE000255360,2025-08-08,2500.05,2500.06,2500.06,2500.06,75.0
MWPCL0010053,2025-08-08,5100.02,,,5100.02,0.0
MWSTD0010041,2025-08-08,3722.64,3722.67,3722.64,3722.66,4905476.0
MWSTL0010085,2025-08-08,460.01,,,460.01,0.0
MWTNM0010126,2025-08-08,39.51,39.5,39.5,39.5,5171808.0
MWAIRT001156,2025-08-07,139.99,140.0,140.0,140.0,54947.0
MWBHL0010029,2025-08-07,14.6,,,14.6,0.0
MWFDHB001166,2025-08-07,600.01,600.03,600.01,600.03,7864.0
MWFMB0010138,2025-08-07,1400.01,1400.06,1400.06,1400.06,25822.0
MWICON001146,2025-08-07,17.94,17.94,17.94,17.94,6689.0
MWILLV010032,2025-08-07,1791.28,1791.28,1791.28,1791.28,110.0
MWMPI0010116,2025-08-07,19.51,19.51,19.51,19.51,12672.0
MWNBM0010074,2025-08-07,6506.01,6506.03,6506.02,6506.03,1103.0
MWNBS0010105,2025-08-07,706.26,710.06,710.01,710.03,30402.0
MWNICO010014,2025-08-07,995.09,995.12,995.12,995.12,10000.0
MWNITL010091,2025-08-07,1050.0,1050.01,1050.0,1050.0,50000.0
ZAE000255360,2025-08-07,2500.05,,,2500.05,0.0
MWPCL0010053,2025-08-07,5100.02,,,5100.02,0.0
MWSTD0010041,2025-08-07,3722.61,3722.64,3722.63,3722.64,180541.0
MWSTL0010085,2025-08-07,460.0,460.01,460.01,460.01,33100.0
MWTNM0010126,2025-08-07,39.5,39.51,39.5,39.51,434082.0
MWAIRT001156,2025-08-06,140.0,139.99,139.99,139.99,80955.0
MWBHL0010029,2025-08-06,14.6,,,14.6,0.0
MWFDHB001166,2025-08-06,599.99,600.01,600.01,600.01,3428.0
MWFMB0010138,2025-08-06,1400.01,1400.02,1400.01,1400.01,151994.0
MWICON001146,2025-08-06,17.94,17.94,17.94,17.94,24757.0
MWILLV010032,2025-08-06,1791.27,1791.28,1791.28,1791.28,3421.0
MWMPI0010116,2025-08-06,19.51,19.51,19.51,19.51,498.0
MWNBM0010074,2025-08-06,6505.81,6506.01,6506.01,6506.01,792.0
MWNBS0010105,2025-08-06,700.11,710.0,700.19,706.26,19413.0
MWNICO010014,2025-08-06,995.03,995.09,995.09,995.09,12000.0
MWNITL010091,2025-08-06,1050.0,,,1050.0,0.0
ZAE000255360,2025-08-06,2500.05,,,2500.05,0.0
MWPCL0010053,2025-08-06,5100.03,5100.02,5100.02,5100.02,3213.0
MWSTD0010041,2025-08-06,3722.58,3722.61,3722.61,3722.61,4490.0
MWSTL0010085,2025-08-06,460.0,,,460.0,0.0
MWTNM0010126,2025-08-06,39.5,39.51,39.49,39.5,258595.0
MWAIRT001156,2025-08-05,139.67,140.0,139.99,140.0,52146.0
MWBHL0010029,2025-08-05,14.6,,,14.6,0.0
MWFDHB001166,2025-08-05,586.67,600.01,599.97,599.99,230547.0
MWFMB0010138,2025-08-05,1400.01,1400.01,1400.0,1400.01,55871.0
MWICON001146,2025-08-05,17.95,17.94,17.94,17.94,96948.0
MWILLV010032,2025-08-05,1791.22,1791.27,1791.23,1791.27,10009.0
MWMPI0010116,2025-08-05,19.51,19.51,19.51,19.51,52718.0
MWNBM0010074,2025-08-05,6505.66,6505.99,6505.67,6505.81,14249.0
MWNBS0010105,2025-08-05,700.05,700.17,700.08,700.11,106232.0
MWNICO010014,2025-08-05,995.01,995.04,995.03,995.03,8805.0
MWNITL010091,2025-08-05,1000.03,1050.0,1050.0,1050.0,37000.0
ZAE000255360,2025-08-05,2500.05,,,2500.05,0.0
MWPCL0010053,2025-08-05,5100.03,,,5100.03,0.0
MWSTD0010041,2025-08-05,3722.56,3722.6,3722.57,3722.58,16906.0
MWSTL0010085,2025-08-05,460.0,,,460.0,0.0
MWTNM0010126,2025-08-05,39.5,39.5,39.5,39.5,580252.0
MWAIRT001156,2025-08-04,135.05,140.0,135.04,139.67,4029815.0
MWBHL0010029,2025-08-04,14.6,,,14.6,0.0
MWFDHB001166,2025-08-04,531.05,600.0,570.05,586.67,28845.0
MWFMB0010138,2025-08-04,1400.01,1400.01,1400.0,1400.01,27257.0
MWICON001146,2025-08-04,17.95,17.95,17.95,17.95,1630.0
MWILLV010032,2025-08-04,1791.23,1791.23,1791.22,1791.22,1932.0
MWMPI0010116,2025-08-04,19.51,19.51,19.51,19.51,21409.0
MWNBM0010074,2025-08-04,6505.64,6505.66,6505.66,6505.66,3684.0
MWNBS0010105,2025-08-04,700.0,700.06,700.03,700.05,16770.0
MWNICO010014,2025-08-04,995.01,995.01,995.01,995.01,13852.0
MWNITL010091,2025-08-04,1000.02,1000.03,1000.02,1000.03,10720.0
ZAE000255360,2025-08-04,2500.05,,,2500.05,0.0
MWPCL0010053,2025-08-04,5100.03,,,5100.03,0.0
MWSTD0010041,2025-08-04,3237.01,3722.56,3722.56,3722.56,10.0
MWSTL0010085,2025-08-04,460.0,,,460.0,0.0
MWTNM0010126,2025-08-04,39.5,39.5,39.5,39.5,24683.0
MWAIRT001156,2025-08-01,135.05,135.05,135.05,135.05,7303.0
MWBHL0010029,2025-08-01,14.6,,,14.6,0.0
MWFDHB001166,2025-08-01,527.42,570.01,527.44,531.05,416141.0
MWFMB0010138,2025-08-01,1399.98,1400.01,1400.01,1400.01,482767.0
MWICON001146,2025-08-01,17.94,17.95,17.95,17.95,1631.0
MWILLV010032,2025-08-01,1791.23,,,1791.23,0.0
MWMPI0010116,2025-08-01,19.51,,,19.51,0.0
MWNBM0010074,2025-08-01,6505.62,6505.65,6505.63,6505.64,1312.0
MWNBS0010105,2025-08-01,700.0,700.01,700.0,700.0,572817.0
MWNICO010014,2025-08-01,995.0,995.02,995.01,995.01,27055.0
MWNITL010091,2025-08-01,1000.01,1000.02,1000.02,1000.02,3742.0
ZAE000255360,2025-08-01,2500.05,,,2500.05,0.0
MWPCL0010053,2025-08-01,5100.01,5100.03,5100.03,5100.03,9870.0
MWSTD0010041,2025-08-01,2942.74,3237.01,3237.01,3237.01,92526.0
MWSTL0010085,2025-08-01,460.0,,,460.0,0.0
MWTNM0010126,2025-08-01,39.5,39.5,39.5,39.5,75617.0
MWAIRT001156,2025-07-31,135.05,135.05,135.04,135.05,109341.0
MWBHL0010029,2025-07-31,14.6,,,14.6,0.0
MWFDHB001166,2025-07-31,527.41,527.43,527.41,527.42,134567.0
MWFMB0010138,2025-07-31,1399.97,1400.01,1399.94,1399.98,15604.0
MWICON001146,2025-07-31,17.92,17.95,17.93,17.94,23476.0
MWILLV010032,2025-07-31,1791.23,1791.23,1791.23,1791.23,740.0
MWMPI0010116,2025-07-31,19.5,19.51,19.5,19.51,40802.0
MWNBM0010074,2025-07-31,6505.62,,,6505.62,0.0
MWNBS0010105,2025-07-31,700.0,700.0,700.0,700.0,97081.0
MWNICO010014,2025-07-31,994.99,995.01,995.0,995.0,26618.0
MWNITL010091,2025-07-31,1000.01,1000.01,1000.01,1000.01,11111.0
ZAE000255360,2025-07-31,2500.05,,,2500.05,0.0
MWPCL0010053,2025-07-31,5100.01,,,5100.01,0.0
MWSTD0010041,2025-07-31,2771.05,3186.71,2771.53,2942.74,4850.0
MWSTL0010085,2025-07-31,460.0,,,460.0,0.0
MWTNM0010126,2025-07-31,39.5,39.5,39.49,39.5,103050.0
MWAIRT001156,2025-07-30,135.05,135.05,135.04,135.05,90827.0
MWBHL0010029,2025-07-30,14.6,,,14.6,0.0
MWFDHB001166,2025-07-30,527.41,527.42,527.39,527.41,158918.0
MWFMB0010138,2025-07-30,1400.01,1400.0,1399.94,1399.97,12044.0
MWICON001146,2025-07-30,17.93,17.93,17.92,17.92,184035.0
MWILLV010032,2025-07-30,1791.24,1791.25,1791.23,1791.23,931048.0
MWMPI0010116,2025-07-30,19.51,19.5,19.5,19.5,5000.0
MWNBM0010074,2025-07-30,6505.07,6506.0,6505.07,6505.62,22910.0
MWNBS0010105,2025-07-30,700.0,700.0,699.99,700.0,821447.0
MWNICO010014,2025-07-30,994.89,995.01,994.9,994.99,126626.0
MWNITL010091,2025-07-30,1000.01,,,1000.01,0.0
ZAE000255360,2025-07-30,2500.05,,,2500.05,0.0
MWPCL0010053,2025-07-30,5100.01,,,5100.01,0.0
MWSTD0010041,2025-07-30,2771.05,,,2771.05,0.0
MWSTL0010085,2025-07-30,400.03,460.0,460.0,460.0,12500.0
MWTNM0010126,2025-07-30,39.5,39.5,39.48,39.5,468600.0
MWAIRT001156,2025-07-29,135.05,135.05,135.04,135.05,188461.0
MWBHL0010029,2025-07-29,14.58,14.6,14.6,14.6,28717.0
MWFDHB001166,2025-07-29,527.39,527.42,527.38,527.41,340972.0
MWFMB0010138,2025-07-29,1400.01,1400.01,1400.0,1400.01,61658.0
MWICON001146,2025-07-29,17.93,,,17.93,0.0
MWILLV010032,2025-07-29,1791.27,1791.26,1791.24,1791.24,1921.0
MWMPI0010116,2025-07-29,19.51,19.51,19.5,19.51,4144.0
MWNBM0010074,2025-07-29,6505.06,6505.07,6505.07,6505.07,113.0
MWNBS0010105,2025-07-29,699.99,700.0,699.99,700.0,1240151.0
MWNICO010014,2025-07-29,994.86,994.89,994.85,994.89,120197.0
MWNITL010091,2025-07-29,1000.01,,,1000.01,0.0
ZAE000255360,2025-07-29,2500.05,,,2500.05,0.0
MWPCL0010053,2025-07-29,5100.0,5100.01,5100.01,5100.01,1469.0
MWSTD0010041,2025-07-29,2410.02,2771.05,2771.05,2771.05,104.0
MWSTL0010085,2025-07-29,400.03,,,400.03,0.0
MWTNM0010126,2025-07-29,39.5,39.5,39.5,39.5,435919.0
MWAIRT001156,2025-07-28,135.05,135.05,135.05,135.05,52520.0
MWBHL0010029,2025-07-28,14.58,,,14.58,0.0
MWFDHB001166,2025-07-28,527.4,527.42,527.38,527.39,49401.0
MWFMB0010138,2025-07-28,1400.02,1400.01,1400.01,1400.01,198.0
MWICON001146,2025-07-28,17.93,,,17.93,0.0
MWILLV010032,2025-07-28,1791.27,1791.27,1791.27,1791.27,99.0
MWMPI0010116,2025-07-28,19.51,,,19.51,0.0
MWNBM0010074,2025-07-28,6505.04,6505.06,6505.05,6505.06,4161.0
MWNBS0010105,2025-07-28,700.0,700.0,699.98,699.99,49375.0
MWNICO010014,2025-07-28,994.83,994.86,994.85,994.86,1253.0
MWNITL010091,2025-07-28,900.04,1000.01,1000.01,1000.01,1000.0
ZAE000255360,2025-07-28,2500.05,,,2500.05,0.0
MWPCL0010053,2025-07-28,5100.0,,,5100.0,0.0
MWSTD0010041,2025-07-28,2410.02,,,2410.02,0.0
MWSTL0010085,2025-07-28,400.03,,,400.03,0.0
MWTNM0010126,2025-07-28,39.5,39.5,39.5,39.5,437464.0
MWAIRT001156,2025-07-25,135.04,135.05,135.0,135.05,369146.0
MWBHL0010029,2025-07-25,14.57,14.58,14.58,14.58,20300.0
MWFDHB001166,2025-07-25,527.41,527.42,527.38,527.4,325004.0
MWFMB0010138,2025-07-25,1400.01,1400.02,1400.01,1400.02,296739.0
MWICON001146,2025-07-25,17.95,17.93,17.93,17.93,8971.0
MWILLV010032,2025-07-25,1791.28,1791.27,1791.26,1791.27,1357.0
MWMPI0010116,2025-07-25,19.5,19.51,19.51,19.51,267522.0
MWNBM0010074,2025-07-25,6505.02,6505.04,6505.04,6505.04,15957.0
MWNBS0010105,2025-07-25,700.0,700.01,699.99,700.0,520017.0
MWNICO010014,2025-07-25,994.78,994.83,994.82,994.83,3290.0
MWNITL010091,2025-07-25,900.04,,,900.04,0.0
ZAE000255360,2025-07-25,2500.05,,,2500.05,0.0
MWPCL0010053,2025-07-25,5100.0,5100.0,5100.0,5100.0,2518.0
MWSTD0010041,2025-07-25,2410.02,,,2410.02,0.0
MWSTL0010085,2025-07-25,400.03,400.03,400.03,400.03,100.0
MWTNM0010126,2025-07-25,39.5,39.51,39.5,39.5,1501276.0
MWAIRT001156,2025-07-24,135.05,135.05,135.04,135.04,23571.0
MWBHL0010029,2025-07-24,14.57,,,14.57,0.0
MWFDHB001166,2025-07-24,527.4,527.44,527.4,527.41,296749.0
MWFMB0010138,2025-07-24,1400.0,1400.01,1400.0,1400.01,65501.0
MWICON001146,2025-07-24,17.95,17.95,17.95,17.95,10362.0
MWILLV010032,2025-07-24,1791.28,1791.28,1791.27,1791.28,10009.0
MWMPI0010116,2025-07-24,19.5,,,19.5,0.0
MWNBM0010074,2025-07-24,6505.01,6505.02,6505.02,6505.02,3000.0
MWNBS0010105,2025-07-24,700.0,700.0,699.99,700.0,197519.0
MWNICO010014,2025-07-24,994.77,994.8,994.77,994.78,13233.0
MWNITL010091,2025-07-24,900.04,,,900.04,0.0
ZAE000255360,2025-07-24,2500.05,,,2500.05,0.0
MWPCL0010053,2025-07-24,5100.0,5100.0,5100.0,5100.0,6062.0
MWSTD0010041,2025-07-24,2410.0,2410.02,2410.02,2410.02,2000.0
MWSTL0010085,2025-07-24,400.01,400.03,400.03,400.03,285.0
MWTNM0010126,2025-07-24,39.5,39.5,39.49,39.5,735125.0
MWAIRT001156,2025-07-23,135.02,135.05,135.02,135.05,525824.0
MWBHL0010029,2025-07-23,14.57,,,14.57,0.0
MWFDHB001166,2025-07-23,527.4,527.43,527.4,527.4,69255.0
MWFMB0010138,2025-07-23,1307.82,1400.0,1399.99,1400.0,109323.0
MWICON001146,2025-07-23,17.95,17.95,17.95,17.95,835.0
MWILLV010032,2025-07-23,1791.28,1791.28,1791.27,1791.28,1184.0
MWMPI0010116,2025-07-23,19.51,19.51,19.5,19.5,104593.0
MWNBM0010074,2025-07-23,6500.08,6505.01,6505.01,6505.01,3225.0
MWNBS0010105,2025-07-23,700.09,700.0,699.99,700.0,1056985.0
MWNICO010014,2025-07-23,994.77,,,994.77,0.0
MWNITL010091,2025-07-23,900.04,,,900.04,0.0
ZAE000255360,2025-07-23,2500.04,2500.05,2500.05,2500.05,320.0
MWPCL0010053,2025-07-23,5100.0,5100.0,5100.0,5100.0,321.0
MWSTD0010041,2025-07-23,2410.0,,,2410.0,0.0
MWSTL0010085,2025-07-23,400.01,,,400.01,0.0
MWTNM0010126,2025-07-23,39.5,39.5,39.49,39.5,137331.0
MWAIRT001156,2025-07-22,135.0,135.02,135.02,135.02,325841.0
MWBHL0010029,2025-07-22,14.57,,,14.57,0.0
MWFDHB001166,2025-07-22,527.39,527.4,527.39,527.4,195046.0
MWFMB0010138,2025-07-22,1251.01,1400.0,1251.01,1307.82,66503.0
MWICON001146,2025-07-22,17.95,17.95,17.95,17.95,2997.0
MWILLV010032,2025-07-22,1791.28,1791.28,1791.28,1791.28,854.0
MWMPI0010116,2025-07-22,19.51,,,19.51,0.0
MWNBM0010074,2025-07-22,6500.08,,,6500.08,0.0
MWNBS0010105,2025-07-22,699.96,705.0,700.0,700.09,423652.0
MWNICO010014,2025-07-22,994.76,994.77,994.77,994.77,60000.0
MWNITL010091,2025-07-22,900.04,,,900.04,0.0
ZAE000255360,2025-07-22,2500.04,,,2500.04,0.0
MWPCL0010053,2025-07-22,5100.0,,,5100.0,0.0
MWSTD0010041,2025-07-22,2410.0,,,2410.0,0.0
MWSTL0010085,2025-07-22,400.01,,,400.01,0.0
MWTNM0010126,2025-07-22,39.5,39.5,39.5,39.5,182880.0
MWAIRT001156,2025-07-21,135.0,,,135.0,0.0
MWBHL0010029,2025-07-21,14.57,14.58,14.57,14.57,54327.0
MWFDHB001166,2025-07-21,527.4,527.4,527.36,527.39,409614.0
MWFMB0010138,2025-07-21,1251.01,,,1251.01,0.0
MWICON001146,2025-07-21,17.93,17.95,17.95,17.95,157252.0
MWILLV010032,2025-07-21,1791.28,1791.28,1791.27,1791.28,26829.0
MWMPI0010116,2025-07-21,19.51,19.51,19.51,19.51,58401.0
MWNBM0010074,2025-07-21,6500.08,,,6500.08,0.0
MWNBS0010105,2025-07-21,699.98,700.0,699.93,699.96,301936.0
MWNICO010014,2025-07-21,994.75,994.76,994.76,994.76,1500.0
MWNITL010091,2025-07-21,900.04,,,900.04,0.0
ZAE000255360,2025-07-21,2500.04,,,2500.04,0.0
MWPCL0010053,2025-07-21,5100.0,5100.0,5100.0,5100.0,58.0
MWSTD0010041,2025-07-21,2410.0,,,2410.0,0.0
MWSTL0010085,2025-07-21,400.01,,,400.01,0.0
MWTNM0010126,2025-07-21,39.5,39.5,39.5,39.5,782019.0
MWAIRT001156,2025-07-18,135.0,135.01,135.0,135.0,15610.0
MWBHL0010029,2025-07-18,14.57,14.57,14.57,14.57,107556.0
MWFDHB001166,2025-07-18,527.35,527.4,527.39,527.4,362900.0
MWFMB0010138,2025-07-18,1251.0,1251.01,1251.0,1251.01,61724.0
MWICON001146,2025-07-18,17.93,,,17.93,0.0
MWILLV010032,2025-07-18,1791.3,1791.3,1791.27,1791.28,15234.0
MWMPI0010116,2025-07-18,19.51,19.51,19.51,19.51,919900.0
MWNBM0010074,2025-07-18,6500.02,6500.09,6500.06,6500.08,6800.0
MWNBS0010105,2025-07-18,700.0,700.0,699.96,699.98,174715.0
MWNICO010014,2025-07-18,994.75,994.75,994.75,994.75,31018.0
MWNITL010091,2025-07-18,900.02,900.04,900.04,900.04,2000.0
ZAE000255360,2025-07-18,2500.04,,,2500.04,0.0
MWPCL0010053,2025-07-18,5100.0,5100.0,5100.0,5100.0,444.0
MWSTD0010041,2025-07-18,12050.0,,,12050.0,0.0
MWSTL0010085,2025-07-18,400.01,,,400.01,0.0
MWTNM0010126,2025-07-18,39.5,39.5,39.49,39.5,597093.0
MWAIRT001156,2025-07-17,130.62,135.0,134.99,135.0,98286.0
MWBHL0010029,2025-07-17,14.56,14.57,14.57,14.57,165193.0
MWFDHB001166,2025-07-17,527.38,527.4,527.34,527.35,805663.0
MWFMB0010138,2025-07-17,1251.0,1251.0,1251.0,1251.0,248536.0
MWICON001146,2025-07-17,17.93,,,17.93,0.0
MWILLV010032,2025-07-17,1791.28,1791.3,1791.28,1791.3,55336.0
MWMPI0010116,2025-07-17,19.51,19.51,19.51,19.51,262796.0
MWNBM0010074,2025-07-17,6500.02,6500.02,6500.02,6500.02,18000.0
MWNBS0010105,2025-07-17,700.0,700.0,699.99,700.0,842735.0
MWNICO010014,2025-07-17,869.77,994.75,994.74,994.75,61907.0
MWNITL010091,2025-07-17,900.01,900.02,900.02,900.02,1000.0
ZAE000255360,2025-07-17,2500.04,,,2500.04,0.0
MWPCL0010053,2025-07-17,5100.0,,,5100.0,0.0
MWSTD0010041,2025-07-17,12050.0,,,12050.0,0.0
MWSTL0010085,2025-07-17,400.01,,,400.01,0.0
MWTNM0010126,2025-07-17,39.5,39.5,39.48,39.5,1102176.0
MWAIRT001156,2025-07-16,127.39,135.0,127.42,130.62,17310.0
MWBHL0010029,2025-07-16,14.56,,,14.56,0.0
MWFDHB001166,2025-07-16,526.59,527.4,527.28,527.38,556216.0
MWFMB0010138,2025-07-16,1250.25,1251.0,1251.0,1251.0,80.0
MWICON001146,2025-07-16,17.95,17.93,17.93,17.93,8500.0
MWILLV010032,2025-07-16,1791.28,1791.28,1791.28,1791.28,5688.0
MWMPI0010116,2025-07-16,19.51,,,19.51,0.0
MWNBM0010074,2025-07-16,6500.02,,,6500.02,0.0
MWNBS0010105,2025-07-16,700.0,705.49,699.99,700.0,1514722.0
MWNICO010014,2025-07-16,865.0,994.75,865.02,869.77,4041.0
MWNITL010091,2025-07-16,900.01,,,900.01,0.0
ZAE000255360,2025-07-16,2500.04,,,2500.04,0.0
MWPCL0010053,2025-07-16,5100.0,5100.0,5100.0,5100.0,97.0
MWSTD0010041,2025-07-16,12032.1,12050.0,12050.0,12050.0,471.0
MWSTL0010085,2025-07-16,350.01,400.01,400.01,400.01,1430.0
MWTNM0010126,2025-07-16,34.51,39.5,39.49,39.5,546505.0
MWAIRT001156,2025-07-15,127.4,127.42,127.39,127.39,4595926.0
MWBHL0010029,2025-07-15,14.56,,,14.56,0.0
MWFDHB001166,2025-07-15,496.26,527.41,500.01,526.59,414609.0
MWFMB0010138,2025-07-15,1250.01,1251.0,1250.02,1250.25,6473.0
MWICON001146,2025-07-15,17.93,17.95,17.95,17.95,4162.0
MWILLV010032,2025-07-15,1791.28,1791.28,1791.28,1791.28,620.0
MWMPI0010116,2025-07-15,19.5,19.52,19.51,19.51,2140.0
MWNBM0010074,2025-07-15,6500.01,6500.02,6500.02,6500.02,1150.0
MWNBS0010105,2025-07-15,700.0,700.0,699.99,700.0,320332.0
MWNICO010014,2025-07-15,865.0,865.02,865.0,865.0,123773.0
MWNITL010091,2025-07-15,900.01,,,900.01,0.0
ZAE000255360,2025-07-15,2500.04,,,2500.04,0.0
MWPCL0010053,2025-07-15,5100.0,5100.0,5100.0,5100.0,19691.0
MWSTD0010041,2025-07-15,12000.0,12050.0,12000.01,12032.11,1246.0
MWSTL0010085,2025-07-15,350.01,,,350.01,0.0
